seed	n_docs	lang	bytes_gmean	bytes_gstd	bytes_total	chars_gmean	chars_gstd	chars_total	tresholded_vocab	vocab_size	words_gmean	words_gstd	words_total
1708246389	100000	nn	743.518416675326	2.73408599152494	134658328	726.30831416733	2.7396472953105	131726119	41544	872708	134.956976758133	2.77679780846798	24825900
1708246390	100000	hr	975.873385630423	3.59283148474748	236498105	951.867046351761	3.59615381718234	230830271	77663	1320702	175.033710031059	3.63896718721142	42567412
1708246390	100000	ka	1599.61473635385	2.9364634859338	358549536	636.50231864365	2.92036885848884	140873067	56946	952083	100.513359766968	3.0024795197851	22645781
1708246401	100000	lt	875.21155015552	2.99963448212086	168402017	820.451030490572	3.00223820266628	157959854	61132	1031967	140.207305153121	3.11301284792853	27942234
1708246401	100000	mk	1738.90921262182	3.98262888008542	435827584	987.182429341285	3.9981439259855	247046599	51736	1079712	179.624029423388	4.0287540538233	45332899
1708246411	100000	bn	3799.31763835525	2.79640373213707	684523836	1444.29537293547	2.81037740133917	261154672	56362	1321481	242.938788882255	2.84261334755573	44525762
1708246416	100000	tg	629.807638542561	2.25502317398213	103310050	358.529609126757	2.26191229334828	58608855	20266	410069	60.0651648908432	2.33201714811901	10325405
1708246418	100000	ta	2648.45772855907	2.49955209746023	486438503	1005.31244915112	2.50176466824279	184170697	96080	1626862	132.452103362939	2.53574172928239	24562147
1708246424	100000	kk	1266.41846320473	2.58361469903269	225941612	697.978018060731	2.58879323509208	124579796	47996	843358	110.136997396706	2.65785801713055	20147520
1708246428	50000	uz	328.005335815482	2.21861553930227	31308226	321.031126399041	2.21936185962178	30491092	19457	301505	50.394302522443	2.20601660361464	4894511
1708246437	100000	ur	666.56049302563	2.52593649288439	149926610	389.57637727334	2.50608358221082	86499586	17026	431130	79.233289330441	2.61112971326483	19026203
1708246439	100000	lv	895.738627551024	3.06782217117645	177649825	827.717584499472	3.06010189767067	163700266	53612	887319	142.409848392452	3.08093094421488	28838763
1708246440	100000	la	509.240255067407	2.47425275221801	89333916	507.131300235443	2.47024131564609	88809231	45026	778014	80.4064633791551	2.59978309288874	14993460
1708246441	100000	be	1432.74496422005	3.01990065833507	303270289	805.16942224226	3.036465679513	170574834	64969	1064830	140.385994018726	3.1242562486465	30321036
1708246449	50000	uz	327.848011559671	2.21751712529137	31279272	320.877742894615	2.21826931791212	30463000	19431	301401	50.3721807885854	2.20508306784746	4890626
1708246457	100000	my	804.127016191479	3.05167867295893	242775539	293.094101541091	3.02671809999512	88391311	8235	233084	65.5900288383619	3.15861508180744	20473937
1708246468	100000	az	708.051266178464	4.39354744598013	223721965	617.369450925426	4.38340587617791	193968896	64509	1165731	102.245482831162	4.38162848849263	32126865
1708246470	50000	uz	327.894251686694	2.21778338428884	31284975	320.922262062006	2.21851437543721	30468150	19445	301268	50.3781358634118	2.20521287659431	4890911
1708246483	100000	nn	742.968563098252	2.73363311177421	134563224	725.773188818908	2.73918263072088	131633127	41505	872144	134.858437877758	2.776293658774	24808269
1708246486	100000	et	906.128710122024	3.38894496568026	211843345	877.633655268557	3.3883187148079	205176167	97352	1649061	143.444145537328	3.40754997684618	33648744
1708246486	100000	ka	1599.64864847363	2.93714244484582	358646107	636.518409888632	2.9210420590542	140907599	56959	952366	100.512197642225	3.00309077033238	22648842
1708246491	100000	el	3265.26117701336	3.09743214904597	663605423	1859.72776176573	3.10356426450167	377553743	67330	1369386	325.384421949229	3.14661710400279	66846067
1708246492	50000	uz	327.810866585311	2.21648133422041	31255853	320.841807483652	2.21723534093683	30440000	19417	301221	50.3652644240352	2.20387834342052	4886724
1708246498	100000	sk	640.587846364625	3.918798378004	191697457	598.957004540849	3.90031626595125	179363734	71290	1252858	108.544223677454	3.86367093273429	35865421
1708246503	100000	kk	1266.36652330214	2.58348927360461	225860208	697.945565159423	2.58866604980478	124533357	47982	843025	110.130531943339	2.65770012410407	20139896
1708246507	100000	lt	875.624232110524	2.99866255112265	168433887	820.829580115778	3.00131747103998	157989400	61159	1032082	140.274360788535	3.1120174714387	27947596
1708246508	100000	af	948.621780129593	2.88666182879672	199544222	943.209747057181	2.88410696687267	198122378	35049	835229	185.33933539339	2.90692521704827	38405031
1708246510	50000	tg	549.02100650264	2.5022652000496	51952652	315.436116327569	2.51513897682658	29608908	14526	268484	53.7130048732132	2.60381997583492	5310431
1708246510	100000	th	3273.53780803242	3.36088829150148	711800688	1248.52568498827	3.32318812504052	266585123	18132	613920	304.731839136573	3.388783208231	66378962
1708246513	50000	uz	327.946566186094	2.21799029616716	31296487	320.973152529543	2.21873921814746	30479787	19450	301495	50.3861083713371	2.20551701854261	4893073
1708246515	100000	ur	666.399438140608	2.52540643465251	149834020	389.487316460121	2.50553436584062	86443729	17022	430395	79.2165685315808	2.61043207836703	19012642
1708246523	100000	ta	2647.92072275927	2.49936777670488	486330696	1005.09498094983	2.50158677344409	184128641	96032	1626285	132.420655048812	2.53556020742736	24556337
1708246529	100000	hi	1175.69186052828	4.12492075553402	428767210	458.3438774499	4.1994998746341	170549838	32993	886673	90.1603787772738	4.35590756520912	35663137
1708246532	50000	tg	549.006494871202	2.50241466423139	51966813	315.426865911943	2.51527419660131	29616414	14528	268477	53.7107559317934	2.60390538148692	5311545
1708246540	100000	my	804.114662090303	3.05174989436881	242775136	293.089587131588	3.0267916454637	88391178	8235	233079	65.5885219771244	3.15869103583086	20473865
1708246549	50000	la	626.361063161113	2.82968131975888	60150926	623.241852286034	2.82569727101176	59773656	40995	617960	103.180568592169	2.90293590926234	10276883
1708246552	100000	sl	775.17547330137	3.64362793926499	213354449	757.05679418877	3.6504992356167	208951506	69995	1343807	138.56170350232	3.77710924307223	43050746
1708246553	100000	lv	895.417082099922	3.06816875968693	177677666	827.425304037603	3.06043713044632	163725723	53565	887086	142.352290989964	3.08141168998019	28844014
1708246555	50000	tg	548.934144631645	2.50151939337906	51852423	315.386402866309	2.51440278286108	29553199	14479	268092	53.7037198802178	2.6030797124027	5299431
1708246560	100000	hr	974.969236690025	3.59496487252699	236453581	950.981650700577	3.59830598591874	230787454	77640	1320175	174.856311342453	3.64131185029596	42556423
1708246561	100000	be	1431.90838407212	3.02026755964701	303004285	804.676793293951	3.03688533996023	170423217	64913	1064101	140.287437798718	3.12502562161298	30293197
1708246566	100000	gl	1054.04688388106	3.24954759495143	243946243	1027.56233038448	3.25098965278728	238004715	40405	821945	194.436935896662	3.26013519529796	45009663
1708246577	50000	tg	549.036340914596	2.50287663987613	51981995	315.44411602675	2.51572707775715	29624755	14539	268508	53.714365185858	2.60441398032924	5313256
1708246578	100000	nn	743.085525141088	2.73344112717842	134557528	725.885781330248	2.73899578056134	131627937	41495	872345	134.878547199323	2.77614112628041	24806883
1708246581	100000	ka	1599.87422516198	2.93703569408041	358710095	636.597172642047	2.9209208069575	140930617	56972	952479	100.523040116923	3.00299256724424	22652651
1708246584	10000	uz	406.180439403813	4.8282010859594	16866792	383.549288035663	4.85737374430397	16250322	17721	222027	67.0363886502216	4.63487608978737	2692659
1708246589	50000	la	626.358052730016	2.82918590710306	60140686	623.243755256339	2.82522090017481	59764290	40988	617777	103.170157811468	2.90252031495799	10273706
1708246590	100000	mk	1739.06295907836	3.9828424600963	435866318	987.230705650647	3.99829748442697	247055136	50977	1079132	179.633263653356	4.0288813764408	45333023
1708246591	100000	bn	3798.06003887153	2.79628861567143	684285420	1443.79502466444	2.81023072588832	261058524	56366	1321564	242.847627431581	2.84233693154556	44506377
1708246594	10000	uz	404.929701300657	4.81850526600624	16823885	382.401834371523	4.84750604526265	16209629	17641	221319	66.8126980775785	4.62477295780875	2684517
1708246595	100000	ast	1747.68710842334	3.84693571202677	443026287	1707.05483228078	3.84388062285896	432496674	63313	1479718	310.967447176599	4.01324461863262	80937096
1708246600	50000	tg	549.030149493968	2.50245365830507	51973820	315.440285076901	2.51528879787351	29619910	14537	268476	53.7140905385533	2.60389642533754	5312173
1708246604	10000	uz	405.656913089986	4.82424590169607	16817524	383.058868172948	4.85327145821623	16202189	17693	221557	66.9466476465269	4.63129079110754	2685237
1708246604	100000	az	708.349672077674	4.39548674273673	223906010	617.626278777764	4.38532286170552	194127170	64584	1166872	102.287173816868	4.38360794462824	32151277
1708246614	100000	lt	875.334202985272	2.99898788503107	168388199	820.558706135176	3.00159467661616	157945295	61133	1031770	140.223995444692	3.11247163400788	27939911
1708246615	10000	uz	406.036951560497	4.8242559520204	16836677	383.417360727253	4.85337490314551	16220817	17692	221597	67.016141460918	4.63119707084106	2688263
1708246621	100000	et	906.44177416298	3.38910148218929	211908613	877.943702864579	3.38847044185634	205243367	97361	1648900	143.497289723614	3.407410418812	33658793
1708246625	10000	uz	405.645790646243	4.82154245046512	16830015	383.061401952459	4.85065328707434	16214865	17686	221537	66.9378261993628	4.62918234447175	2686969
1708246627	100000	ta	2648.14149911149	2.4992487612289	486313161	1005.16529520161	2.50145211039384	184119480	96032	1626357	132.431352889004	2.53543950077778	24555332
1708246628	50000	la	626.17432329657	2.8308565028131	60155199	623.057768288021	2.82685280976518	59777580	40982	618105	103.145068463013	2.90428088143465	10277602
1708246633	50000	kk	1425.24283917751	2.75115277549247	136737751	783.303331627584	2.76147724582861	75355505	42138	620559	125.272803385165	2.86348999501073	12380520
1708246643	50000	ur	709.181232169236	3.04073573997488	100623977	416.924994259192	2.99736271757768	57793737	14084	313410	85.9900815059088	3.14384301591425	12910733
1708246652	100000	sk	640.634756248764	3.91997387895877	191781341	599.002598892423	3.90150034659938	179443752	71309	1254114	108.560988579897	3.86504900314045	35884071
1708246657	100000	af	949.139609475595	2.8868721144566	199663578	943.72717846973	2.88430183527879	198240993	35062	835456	185.442787677982	2.90704657187473	38428234
1708246666	100000	lv	895.733031865028	3.06860128094525	177775975	827.715168853188	3.0608492631376	163814736	53620	887352	142.406550483126	3.08190614454584	28861812
1708246668	50000	la	626.510808393065	2.83079358959259	60196200	623.392639148503	2.82681206275484	59818715	41018	618341	103.209248144471	2.90421952035911	10285125
1708246670	10000	tg	545.061457678406	3.67487035431817	17919479	305.465265318524	3.69436047716203	10072569	12518	161188	55.807492667881	3.70122018033729	1865027
1708246672	50000	my	876.754293385789	4.64645261708837	199729566	326.586237709284	4.57259714261972	72909490	7441	173721	73.1359179869569	4.87641884224471	17003626
1708246678	10000	tg	545.678028135989	3.68624655905035	18013591	305.775442573193	3.70538119475524	10121957	12558	161689	55.8900751428265	3.71271621695667	1875929
1708246680	50000	kk	1424.43998012018	2.75115718323431	136719808	782.862952023678	2.76151309337451	75345449	42105	620664	125.214304923799	2.86343011057411	12379978
1708246681	100000	be	1432.86650157827	3.01965373074214	303241783	805.245666980855	3.03621066569913	170560932	64988	1064688	140.397224980456	3.12405607850044	30318568
1708246684	5000	uz	287.951795194794	6.24254101086508	9863514	261.44085798592	6.21661141519244	9406443	12671	157012	48.0699242107556	5.9393386673612	1582564
1708246685	10000	tg	546.759252319616	3.68337826547798	18008983	306.421938730795	3.70306056767391	10123274	12623	162639	55.9808290026308	3.71004339007247	1875200
1708246689	100000	hi	1175.55256244852	4.12526144449905	428672456	458.295496343401	4.19986587239698	170521479	32989	886622	90.1556723589747	4.35624662489062	35658418
1708246691	5000	uz	292.647064898741	6.25110684194989	9968785	265.478162414105	6.23070470446319	9516946	12879	158561	48.7237300410795	5.95169244475998	1599312
1708246693	10000	tg	546.103323356088	3.69249438511174	18061137	306.022426432424	3.71169496921832	10151719	12643	162013	55.9044348375424	3.71864245055673	1880095
1708246694	50000	ur	709.265975564754	3.03967702362289	100543788	416.964994252016	2.99641418873006	57749590	14072	313506	85.9943493643468	3.14281000884462	12900438
1708246697	5000	uz	291.479458374101	6.30468509409192	10074690	264.200186259501	6.27814678487445	9604761	12942	159622	48.5100098155034	5.99915439342286	1613635
1708246701	10000	tg	543.888909585153	3.68349354103754	17994205	304.78009797424	3.70288985334211	10112445	12606	162041	55.7034821041091	3.70984566454465	1873068
1708246703	5000	uz	293.63941317278	6.29045271157171	10008281	266.524778275741	6.26844652746157	9546056	12948	159206	48.8949347607975	5.9845995722776	1602968
1708246707	50000	la	626.518087059207	2.83067493101942	60191829	623.402101987514	2.82667675734642	59814242	41015	618267	103.210850458027	2.90396256487727	10283773
1708246710	5000	uz	291.825963523758	6.25468150770654	9967270	264.595420529415	6.23067716240224	9500748	12857	158696	48.5306909691409	5.95627524401711	1594171
1708246720	50000	nn	786.364648274686	2.981698559771	76097837	767.683825535037	2.98959506705496	74409785	32701	621839	141.686278360947	3.04176206659414	13957051
1708246726	50000	ka	1992.85395740713	3.21298570481755	241534168	791.12621035931	3.20443831122956	94656506	48639	735550	126.031617556445	3.29986890424363	15265433
1708246728	50000	kk	1423.89458452676	2.75035921203105	136608734	782.537382493382	2.7607465828329	75283634	42085	620246	125.150732497499	2.86259330845286	12368203
1708246730	100000	sl	775.064274884138	3.64315363645854	213291492	756.944112942137	3.65001251453319	208888123	69976	1343437	138.544112538627	3.77647135716035	43037024
1708246732	100000	hr	975.687008545964	3.59348706155117	236526585	951.685355678986	3.59681523575842	230858528	77681	1320745	174.990037152043	3.63971938287776	42570695
1708246740	50000	my	877.229678185695	4.64828548547258	199674573	326.769398487867	4.57457763971166	72903354	7428	174282	73.1660098999258	4.87880830951371	17001860
1708246740	100000	az	707.89360714485	4.39434521037693	223680309	617.235060503795	4.38418336967049	193934805	64502	1165862	102.216537776611	4.38245022054687	32119414
1708246745	50000	ur	709.235063739805	3.0414744689171	100644871	416.958946589588	2.99815612101408	57809878	14080	313451	86.0055373138593	3.14466875785252	12916087
1708246745	100000	gl	1053.99235738001	3.24927610114107	244002357	1027.5107882941	3.25073161760133	238061191	40415	822075	194.432553691192	3.25994211339533	45025622
1708246755	100000	et	906.324852804242	3.38824436401264	211775328	877.824962193124	3.38763439703142	205112071	97334	1649174	143.475797673619	3.40652637359537	33633533
1708246757	5000	tg	474.541810826429	3.82296948283684	9245230	266.31978764784	3.84354621472226	5202561	8677	101530	49.1530660674838	3.84484420843428	969852
1708246761	5000	tg	470.364133476681	3.80083501838266	9047236	263.870825525102	3.82155783523666	5088624	8479	99477	48.7103875119259	3.82251029050931	945585
1708246765	1000	uz	922.630652673596	7.07306575527538	4477971	875.547034053796	7.23305176994634	4365322	8016	84279	148.140811809628	7.36874648648843	731380
1708246765	5000	tg	468.804847105002	3.805494298971	9157043	263.023518595867	3.82703746766138	5152804	8618	100945	48.5505446232081	3.83000372028951	960571
1708246767	1000	uz	910.691686796825	7.15850091993279	4545119	867.65689014927	7.30045268427104	4432996	8041	86360	146.499184811758	7.42939927775711	739679
1708246768	5000	tg	469.061238473872	3.77558139596158	8983695	263.092240882432	3.79652457688927	5054298	8418	99380	48.511469759609	3.79912189935835	939448
1708246768	50000	lt	975.303038218538	3.1382855039874	99447056	913.306139084004	3.14473829053601	93276139	47589	739752	154.463386912811	3.26225402895913	16367833
1708246770	1000	uz	992.481698466877	7.51134725474172	4937964	945.202178901905	7.66564391718022	4815247	8664	90831	159.272250137815	7.82463210440756	803752
1708246771	100000	bn	3798.50880223309	2.79606800037372	684311658	1443.97427224828	2.81002091936597	261068189	56339	1321218	242.876480817507	2.84216902524799	44507988
1708246772	5000	tg	471.685042871947	3.80438939353095	9140294	264.622439988538	3.82646484106217	5143877	8589	101107	48.806247830788	3.83007858447004	958293
1708246772	50000	nn	785.746214145009	2.98315133387285	76072589	767.075746423716	2.99105385595126	74386290	32674	621325	141.565652964823	3.04308237507945	13950069
1708246773	1000	uz	896.959155676866	7.24622715051479	4647211	852.325895257234	7.40637916034455	4530732	8289	85844	144.077823971487	7.5765794430537	761821
1708246774	100000	el	3265.56145958891	3.09812622841947	663847388	1859.87110440291	3.10432066127636	377708606	67401	1370331	325.39794101388	3.14745193659596	66876422
1708246775	50000	kk	1424.67118732862	2.75059408042563	136687122	782.994485901594	2.76095436372611	75328650	42072	620629	125.229228134309	2.86311300369164	12377581
1708246776	1000	uz	999.244932961304	7.04228739520857	4722375	950.329027396396	7.19831915267074	4604198	8355	87905	159.968192937993	7.3427253581816	767059
1708246779	100000	mk	1739.82445015883	3.98435522565222	436341621	987.683068567187	3.99979398097407	247327210	51054	1080364	179.715178988288	4.03036736317635	45382099
1708246780	50000	ta	2932.81389198268	2.94628058804737	318462472	1117.30891383493	2.93873243925063	120405276	80968	1229188	149.834402958656	2.9492669215344	16117797
1708246783	100000	th	3271.63094180762	3.36205750793094	711273922	1247.72221261841	3.32424882910781	266378414	18121	613823	304.522785595942	3.38985562262822	66321733
1708246788	50000	ka	1991.40077416718	3.21292821252378	241423983	790.494338058709	3.20450056482681	94608431	48630	735343	125.932666615394	3.3000538234727	15258266
1708246794	10000	la	712.706421685929	4.88689047206791	21896751	709.459130117154	4.8792828680089	21763744	25235	331730	120.437594068142	4.97192661756125	3762651
1708246797	50000	ur	709.410127660816	3.04121023621599	100670975	417.065253343026	2.99782042733042	57823397	14077	313638	86.0224317553984	3.14436494096212	12918646
1708246806	100000	sk	640.701826830663	3.91931391998694	191788765	599.062810710623	3.900799048678	179447720	71316	1253726	108.564419465574	3.86419018463465	35880762
1708246807	50000	my	877.352005556276	4.64963363521667	200028574	326.794096803688	4.57589850310959	73021533	7441	174131	73.1777623582024	4.87974437499093	17026050
1708246808	10000	la	713.388630958922	4.87682178867911	21849958	710.15816370124	4.86899770220453	21716463	25160	331048	120.503907807133	4.96182880393811	3753843
1708246808	100000	af	948.803913856803	2.88694782724861	199670185	943.389820066544	2.88438824453743	198247264	35065	835545	185.376883777989	2.90734901903628	38430713
1708246822	10000	la	707.786236135998	4.89650306401328	21803007	704.562252871618	4.8886849925595	21669282	25139	331210	119.610179986261	4.98228453175922	3747410
1708246822	50000	kk	1424.24542192954	2.75160762495777	136692817	782.758028151284	2.76197666928656	75330964	42122	620718	125.190790165101	2.86402181331608	12376593
1708246825	50000	nn	786.619223030771	2.9844560553202	76200254	767.938448838177	2.99236949374636	74511797	32765	622211	141.725208287834	3.04446215747531	13974486
1708246826	1000	tg	605.490193400524	5.07587480283118	3159127	343.832324308927	5.06530284221147	1779603	5198	47894	65.3857016699718	4.98099635287722	332422
1708246827	1000	tg	537.48086554881	4.73747200916253	2395310	305.215339278839	4.7240737974157	1350345	4117	40929	58.3196855767244	4.6135278461353	253144
1708246828	1000	tg	562.171953948673	4.85457042019995	2810130	318.958261909263	4.84454329280874	1582024	4688	45237	60.8765501910048	4.76709156433348	296637
1708246829	1000	tg	553.388669905171	4.76596703854947	2816553	314.438144043744	4.76183988743585	1589483	4614	45883	59.7949758991419	4.67553192113163	296287
1708246829	50000	lv	1089.42716239264	3.14740321620571	108464575	1005.37242230918	3.14355238376763	99949696	44203	657471	173.91725096433	3.16859532680207	17735124
1708246830	1000	tg	579.110303051371	4.92601149879728	3071290	328.581197595603	4.90342537293054	1724343	4986	46660	62.628626910091	4.81247876214508	321607
1708246830	50000	lt	975.224046442473	3.13785222976172	99465685	913.216906264173	3.14431584919716	93292127	47633	740268	154.467903272526	3.2616332134041	16371163
1708246836	10000	la	715.59366772936	4.86732471333285	21942633	712.354868172403	4.85975767531068	21809404	25282	332104	120.864573631719	4.95138414446963	3769567
1708246848	50000	ta	2931.06435834549	2.94673020596474	318628399	1116.61112611199	2.93912554962646	120459484	81006	1229608	149.727615864787	2.94945710798743	16121130
1708246848	100000	hi	1176.02067017705	4.12569661923448	428828222	458.47435419508	4.20030693100501	170583077	32996	887076	90.1888442816388	4.35680693791749	35672110
1708246850	50000	be	1534.30391085653	3.07963028287693	169508983	867.861441383769	3.08099025860123	95490773	50949	752305	155.252997401393	3.09905128741305	17089682
1708246850	50000	ur	709.661041387919	3.04265905696987	100703799	417.199157815934	2.99923785436673	57838080	14091	313571	86.0516781159394	3.14580851083059	12920690
1708246851	10000	la	713.494181915095	4.89000496361229	21915876	710.274678642432	4.88238357999406	21783161	25233	331941	120.603395583398	4.9747918397708	3766745
1708246852	50000	ka	1991.84708956208	3.21527020906252	241618876	790.654149207875	3.20680272835252	94690614	48637	735381	125.940509074767	3.30217752517035	15270372
1708246874	50000	my	877.736615194561	4.6480312943596	199930727	326.96109174876	4.57460697422176	73037270	7501	176046	73.2107269432678	4.87879703080507	17029102
1708246878	50000	nn	786.55087331196	2.98353726057574	76187268	767.868950691473	2.99146260005835	74498998	32721	621850	141.718908402326	3.04356372552202	13972805
1708246893	50000	lt	975.111209657058	3.13803125089495	99446519	913.111975301354	3.14448886013641	93274415	47616	739889	154.419679681815	3.26204272066202	16366339
1708246896	50000	lv	1089.36936805131	3.14811957619971	108520344	1005.32124051675	3.14426218653347	100000522	44227	657562	173.912331957052	3.16969218731299	17745729
1708246902	100000	hr	975.30458686756	3.59356957443256	236430998	951.31077994254	3.59688818508184	230764732	77631	1320226	174.924449972768	3.63978049348843	42554842
1708246911	100000	sl	775.192445692982	3.64434758566663	213386303	757.072360745069	3.65121210282672	208982013	70028	1344598	138.566514689318	3.77769810688808	43052875
1708246914	5000	la	1355.8959081092	3.67667905812331	16145741	1347.65406439235	3.67576029718119	16042848	21153	274135	230.167726957249	3.74229878905666	2768436
1708246914	50000	ka	1991.71013774867	3.21256693020492	241331213	790.608687174897	3.20418412882591	94577477	48594	735005	125.940996611467	3.29966841521324	15253917
1708246916	50000	be	1534.05776249122	3.07978274901117	169502075	867.72411631503	3.08115421697682	95487402	50946	752476	155.228058255944	3.09918858742479	17089192
1708246916	50000	ta	2930.64631612756	2.94486279443274	318330742	1116.45490052332	2.93721043264219	120349677	80951	1228951	149.705292363734	2.94766679385058	16108667
1708246919	10000	kk	2427.61263821198	3.2475686723974	52671609	1344.23980188079	3.2526298969728	29190035	28202	353950	222.941380833424	3.27114804849194	4860771
1708246924	5000	la	1346.89101062052	3.69447941137666	16141691	1338.70210176551	3.69353721198383	16036409	21204	276580	228.683619803039	3.75837177491945	2766178
1708246927	50000	az	576.565102922136	5.23273864120432	115942381	502.740473707281	5.22214183179303	100477143	44332	697923	83.4664479535703	5.19447447056998	16683935
1708246928	100000	gl	1053.99700033664	3.24914933414983	243894526	1027.51433877655	3.2506054153807	237955538	40417	821676	194.43250473548	3.25977499368677	45000810
1708246930	50000	nn	786.169658498399	2.98366663187068	76182568	767.493896548041	2.99158745210984	74494318	32721	621992	141.648213576159	3.04347919697326	13971591
1708246934	5000	la	1362.97483582221	3.69610727653974	16345235	1354.6217383853	3.69506892162115	16238074	21347	278446	231.549399748175	3.75835747480587	2803498
1708246937	10000	kk	2433.66144297898	3.25706056896058	52780556	1347.5826544733	3.26171023277961	29247043	28252	353902	223.51904825075	3.27784665123823	4868056
1708246938	50000	et	893.772201577976	3.683857972054	116585749	865.726430011507	3.68656018742803	112993379	73301	1132901	142.678569904549	3.68431611664281	18583522
1708246941	50000	my	877.56031189547	4.64704642622439	199643492	326.878911358915	4.57332500911128	72930963	7501	175727	73.1933978674373	4.87738684774975	17002176
1708246945	5000	la	1369.20001764966	3.66927408195947	16213499	1360.88162460723	3.66840395525735	16106732	21310	275083	232.677984379268	3.73078318016532	2784644
1708246949	10000	ur	1675.61095918613	4.13596856636381	54342543	971.896540241662	4.05832580695994	30918272	10301	185685	211.891129354255	4.24374202850689	7072792
1708246951	100000	bn	3799.45058819897	2.79695366840554	684373081	1444.3334320467	2.81087049598131	261092215	56359	1321356	242.948862535759	2.84297371603475	44515045
1708246955	5000	la	1359.73076144183	3.69823951099014	16247671	1351.39722281834	3.69704325515999	16141454	21224	277449	231.004956234711	3.76465251795839	2786482
1708246955	10000	kk	2437.17493535526	3.26034258071694	52955330	1349.52265317037	3.26485253161959	29341043	28281	354932	223.885406547826	3.28110084877538	4884050
1708246956	50000	lt	974.966472433153	3.13680934682142	99387634	912.991927434345	3.14328991162425	93221909	47562	739600	154.411087314651	3.26055612475126	16356619
1708246960	100000	ast	1747.99029333767	3.84676515343156	443090534	1707.3515205402	3.84371753790914	432559612	63334	1480580	311.029794251628	4.01291820118835	80955782
1708246965	50000	lv	1090.01072100669	3.14588915996553	108416824	1005.92343122903	3.14201130433848	99907075	44161	657169	174.024190415493	3.16763676812232	17733037
1708246970	100000	mk	1739.49374315728	3.98399620966621	436122483	987.490390256391	3.99944545966817	247202269	51029	1077632	179.675946331183	4.02985381641283	45353467
1708246973	10000	kk	2428.67954535493	3.2529524517296	52569407	1344.84059054286	3.2577187029297	29133172	28087	353368	223.10979620681	3.27359380041307	4851466
1708246977	10000	ur	1676.29259924223	4.14366682757559	54333583	972.15375336126	4.06447104578998	30904556	10320	184721	211.879451873564	4.25232479694564	7069473
1708246978	50000	ka	1991.84833610357	3.21255002813124	241450048	790.758624611702	3.20428670567904	94631689	48624	736034	125.981490136621	3.2999830584836	15264055
1708246983	50000	be	1534.42633068933	3.07991972019484	169536475	867.930638655588	3.08126426115535	95505836	50964	752470	155.265647778564	3.09929877296225	17092315
1708246986	50000	ta	2932.19716638119	2.94649480178301	318590431	1117.05574209043	2.93878860392142	120445706	81006	1229277	149.779776570735	2.94930960715592	16121820
1708246991	10000	kk	2438.7527935588	3.26560142020674	53121646	1350.45714359215	3.27013145363532	29431896	28377	355718	224.087623287156	3.28608027287976	4898178
1708246997	50000	az	576.830716028874	5.23332792239949	115945020	502.964776858916	5.22270843225793	100478621	44332	698052	83.4986172741735	5.19508250220875	16684096
1708247004	10000	ur	1673.05021453267	4.14841273174694	54425371	970.552022280824	4.07062969716587	30967330	10328	186015	211.540447677173	4.25917620101549	7084846
1708247011	50000	et	893.620787170397	3.68229521178537	116642579	865.572153348722	3.68517042673691	113060052	73323	1134919	142.644531641755	3.68287206934869	18588613
1708247019	50000	lt	975.297225363516	3.1364987038733	99435900	913.282599690703	3.1429768664492	93264271	47616	739989	154.468068004456	3.26026767001322	16365290
1708247023	50000	af	1144.54591674317	3.3924018590889	136249311	1135.33630365677	3.39132480494335	135112673	28453	650621	215.379753940863	3.43667847023919	25758096
1708247024	50000	sk	624.733793131359	4.74105801432943	117847867	584.557815193323	4.7132296387468	110645032	51812	935132	104.715355635334	4.70320539125708	23480238
1708247025	1000	la	1314.40560844394	4.27308698097241	3721878	1306.73340399309	4.27384578483803	3703183	9196	99913	224.825031909133	4.31371053733781	634426
1708247028	1000	la	1292.0433834029	4.2688800633992	3690849	1283.88074855333	4.26715677033704	3664016	9164	103062	221.021149664776	4.29153953770093	630205
1708247030	1000	la	1322.77430131698	4.25764454830375	3689183	1314.69114741373	4.25571253202386	3664550	8968	100536	225.920069159269	4.28176769253038	628540
1708247032	1000	la	1369.0676624014	4.33576267269265	4001105	1360.36656162224	4.33568886447059	3971468	9828	103632	234.06750198393	4.33921329030706	670400
1708247032	10000	ur	1674.93091308073	4.14806819537123	54448389	971.777310874844	4.0683273260344	30977400	10317	185811	211.755707939286	4.25741215991529	7088257
1708247032	50000	lv	1089.98118317933	3.14652866714114	108507611	1005.89489702292	3.14270972076132	99990718	44186	657817	174.007466313672	3.16801036725999	17744128
1708247035	1000	la	1246.4751127865	4.17365056300588	3524996	1238.5335114883	4.17257285133962	3501568	8767	97071	212.471879114935	4.20907851766515	600820
1708247035	10000	nn	806.63095566284	4.10375673822231	19591583	787.645827073446	4.13268141539745	19180648	15182	232282	142.755269725709	4.29916609445121	3566707
1708247048	10000	nn	807.112470330265	4.09255980015472	19516138	788.132957052435	4.12135188821398	19107087	15125	230814	142.871920845665	4.28677218975559	3552617
1708247049	50000	be	1534.69166656728	3.08048917982459	169582242	868.085166638067	3.0818331113035	95531868	50976	752535	155.297522416925	3.09984788997469	17097258
1708247052	100000	th	3272.03944662448	3.36197549138976	711530593	1247.80631666337	3.32437038567498	266473237	18123	613682	304.560891665859	3.38996684908026	66350630
1708247053	50000	ta	2928.73251242447	2.94465435915745	318007080	1115.77493784987	2.93717068819269	120237013	80914	1227754	149.607484203076	2.94814444120339	16096553
