id,unique_subwords
1013283,272
1013284,116
1013289,314
1013290,61
1013292,331
1013298,440
1013300,243
1013301,182
1013302,736
1013304,50
1013305,81
1013306,83
1013307,70
1013308,66
1013311,225
1013316,82
1013369,302
1013370,61
1013371,270
1013373,77
1013374,267
1013376,236
1013377,127
1013378,32
1013379,278
1013381,68
1013382,283
1013384,229
1013387,224
1013393,443
1013396,259
1013397,306
1013399,239
1013402,342
1013403,259
1013406,274
1013408,235
1013413,529
1013414,85
1013415,236
1013416,74
1013417,1043
1013418,485
1013422,307
1013429,1006
1013431,295
1013434,350
1013436,278
1013437,297
1013439,259
1013440,498
1013443,513
1013444,177
1013445,239
1013448,183
1013449,290
1013450,203
1013452,260
1013454,212
1013456,269
1013458,255
1013460,294
1013462,301
1013464,457
1013466,51
1013467,280
1013469,268
1013470,249
1013471,303
1013473,212
1013477,257
1013478,319
1013480,284
1013482,323
1013485,252
1013488,279
1013489,347
1013490,120
1013491,222
1013492,371
1013496,438
1013497,303
1013502,246
1013503,279
1013506,242
1013529,258
1013530,66
1013536,263
1013537,237
1013541,277
1013542,206
1013544,275
1013549,342
1013616,260
1013617,249
1013626,303
1013810,262
1013816,268
1013817,109
1013818,464
1013820,290
1013821,259
1013822,261
1013825,193
1013826,226
1013827,268
1013828,202
1013833,259
1013841,215
1013845,264
1013847,217
1013848,313
1013851,202
1013853,250
1013860,462
1013862,752
1013863,1177
1013867,296
1013868,415
1013872,57
1013874,37
1013875,42
1013878,16
1013881,247
1013884,250
1013891,313
1013892,57
1013903,246
1013910,290
1013914,274
1013923,268
1013924,383
1013936,242
1013938,312
1013939,265
1013946,314
1013947,248
1013964,276
1013965,329
1013970,232
1013981,237
1013985,287
1013989,265
1013999,253
1014006,228
1014011,275
1014013,266
1014018,25
1014022,258
1014033,60
1014036,258
1014037,289
1014043,459
1014044,54
1014046,279
1014054,25
1014060,232
1014062,203
1014070,353
1014075,264
1014078,278
1014079,109
1014080,314
1014082,203
1014084,250
1014085,322
1014091,142
1014093,217
1014101,501
1014121,66
1014128,358
1014129,318
1014133,126
1014136,169
1014137,212
1014144,379
1014147,300
1014154,288
1014157,255
1014161,413
1014163,55
1014165,267
1014167,90
1014168,64
1014169,90
1014172,382
1014173,235
1014174,739
1014176,274
1014177,232
1014179,213
1014180,187
1014181,217
1014182,214
1014183,282
1014184,287
1014185,291
1014188,66
1014189,149
1014195,215
1014196,160
1014197,436
1014198,305
1014200,193
1014201,283
1014202,153
1014204,261
1014208,68
1014209,320
1014215,90
1014219,66
1014227,346
1014228,61
1014229,39
1014342,277
1014343,72
1014344,246
1014347,304
1014409,296
1014411,329
1014413,340
1014414,335
1014416,113
1014417,250
1014418,245
1014420,385
1014421,251
1014422,267
1014424,68
1014425,232
1014427,322
1014428,444
1014430,214
1014431,275
1014432,631
1014433,222
1014434,506
1014435,353
1014436,294
1014437,268
1014439,228
1014446,112
1014448,247
1014450,196
1014456,103
1014472,232
1014474,188
1014476,208
1014477,182
1014478,58
1014479,39
1014482,26
1014490,106
1014491,356
1014492,130
1014499,369
1014504,396
1014506,315
1014509,419
1014510,407
1014511,297
1014513,279
1014514,215
1014515,264
1014516,103
1014517,226
1014518,369
1014520,217
1014524,652
1014525,249
1014535,115
1014538,266
1014544,303
1014545,461
1014546,333
1014552,48
1014555,270
1014567,322
1014569,242
1014577,71
1014579,458
1014582,368
1014596,230
1014600,272
1014601,422
1014603,228
1014605,131
1014606,193
1014612,120
1014613,65
1014615,139
1014616,142
1014617,124
1014619,212
1014620,312
1014621,125
1014640,311
1014642,59
1014645,264
1014649,399
1014653,259
1014784,298
1014785,294
1014788,350
1014792,242
1014794,258
1014796,308
1014799,234
1014801,311
1014803,245
1014805,130
1014807,110
1014808,191
1014809,69
1014813,249
1014814,361
1014815,67
1014816,197
1014818,829
1014819,100
1014820,220
1014821,485
1014822,402
1014823,420
1014824,432
1014838,184
1014839,166
1014840,263
1014841,249
1014842,187
1014845,138
1014846,311
1014858,298
1014859,63
1014863,355
1014864,236
1014865,398
1014867,69
1014869,391
1014871,151
1014882,279
1014883,79
1014885,52
1014899,287
1014907,523
1014909,266
1014910,163
1014911,53
1014912,255
1014914,194
1014915,140
1014916,315
1014917,321
1014918,170
1014920,145
1014921,80
1014923,144
1014924,479
1014925,203
1014931,93
1014935,305
1014938,447
1014942,440
1014945,106
1014947,49
1014957,368
1014958,139
1014962,157
1014963,39
1014964,48
1014965,46
1014966,31
1014967,945
1014968,697
1014970,1382
1014973,35
1015063,222
1015148,274
1015154,333
1015155,283
1015158,256
1015159,205
1015163,277
1015164,208
1015168,257
1015192,66
1015211,296
1015217,297
1015218,144
1015219,141
1015220,105
1015222,200
1015223,259
1015224,141
1015225,144
1015226,304
1015227,217
1015229,271
1015230,295
1015231,196
1015232,234
1015233,377
1015234,275
1015236,304
1015238,176
1015239,262
1015241,272
1015242,231
1015243,80
1015244,221
1015246,312
1015247,108
1015249,494
1015251,156
1015252,204
1015253,373
1015254,30
1015255,157
1015256,297
1015257,991
1015261,244
1015262,54
1015267,235
1015268,287
1015270,324
1015272,339
1015276,147
1015277,30
1015278,267
1015279,215
1015280,269
1015282,326
1015284,225
1015287,156
1015289,383
1015294,346
1015298,288
1015299,316
1015300,360
1015302,259
1015303,276
1015307,185
1015309,247
1015310,374
1015311,185
1015312,292
1015313,190
1015315,185
1015319,226
1015322,203
1015326,302
1015335,265
1015337,273
1015338,238
1015342,672
1015343,216
1015345,114
1015346,126
1015347,167
1015348,272
1015349,100
1015350,192
1015351,171
1015352,340
1015355,196
1015356,126
1015357,311
1015358,161
1015360,225
1015361,274
1015362,53
1015363,159
1015364,170
1015366,249
1015367,91
1015368,339
1015369,241
1015370,182
1015371,294
1015372,178
1015373,166
1015374,94
1015375,215
1015376,90
1015377,114
1015378,261
1015379,267
1015442,281
1015444,60
1015447,604
1015448,286
1015449,271
1015452,206
1015454,229
1015456,245
1015458,51
1015460,290
1015462,274
1015469,238
1015470,205
1015473,341
1015475,266
1015477,159
1015478,246
1015488,755
1015492,286
1015494,257
1015496,282
1015499,205
1015500,295
1015504,323
1015506,285
1015542,282
1015545,154
1015546,284
1015547,218
1015551,316
1015552,258
1015555,214
1015564,321
1015577,218
1015580,221
1015602,310
1015604,273
1015605,349
1015606,213
1015608,279
1015609,328
1015610,291
1015616,285
1015621,264
1015623,252
1015624,337
1015627,233
1015630,295
1015635,251
1015636,518
1015638,277
1015640,254
1015649,280
1015650,239
1015651,306
1015654,228
1015655,244
1015661,248
1015662,260
1015666,239
1015674,232
1015675,249
1015676,251
1015678,155
1015679,339
1015681,314
1015683,273
1015684,182
1015685,224
1015690,293
1015691,218
1015694,241
1015697,252
1015699,107
1015700,417
1015702,245
1015705,267
1015709,159
1015710,283
1015713,163
1015714,250
1015715,270
1015717,361
1015718,192
1015721,226
1015723,118
1015724,169
1015727,143
1015728,248
1015730,333
1015732,191
1015734,198
1015735,107
1015736,250
1015737,199
1015739,253
1015740,204
1015741,226
1015743,214
1015745,326
1015746,110
1015747,154
1015748,285
1015749,303
1015751,208
1015752,220
1015753,332
1015755,67
1015758,301
1015762,301
1015764,341
1015765,377
1015768,285
1015769,155
1015773,80
1015774,317
1015776,222
1015781,331
1015788,310
1015791,192
1015792,327
1015793,292
1015794,422
1015795,184
1015796,324
1015798,300
1015801,155
1015803,71
1015804,373
1015805,302
1015806,268
1015808,133
1015810,290
1015812,227
1015813,108
1015814,369
1015815,249
1015817,277
1015819,64
1015820,295
1015821,145
1015823,518
1015824,246
1015825,172
1015827,268
1015828,94
1015829,168
1015830,144
1015831,213
1015832,195
1015833,454
1015834,297
1015835,235
1015836,434
1015837,353
1015838,122
1015839,378
1015840,79
1015842,275
1015843,79
1015845,193
1015846,217
1015849,199
1015850,269
1015851,229
1015852,211
1015853,324
1015854,258
1015855,394
1015856,324
1015857,277
1015858,208
1015859,141
1015860,314
1015861,326
1015862,231
1015863,285
1015866,308
1015868,301
1015869,171
1015870,307
1015872,73
1015873,265
1015875,191
1015879,289
1015882,67
1015885,351
1015887,244
1015889,325
1015895,437
1015897,313
1015902,257
1015904,573
1015908,252
1015909,257
1015912,286
1015913,198
1015917,237
1015920,254
1015924,255
1015929,265
1015930,269
1015931,277
1015935,281
1015936,219
1015945,255
1015946,314
1015950,254
1015953,289
1015956,214
1015960,259
1015964,246
1015967,271
1015969,84
1015975,265
1015981,250
1015982,265
1015984,307
1015986,172
1015988,95
1015990,231
1015991,102
1015992,190
1016001,218
1016003,230
1016004,238
1016007,257
1016009,117
1016011,289
1016012,81
1016016,278
1016017,230
1016018,502
1016021,157
1016023,337
1016024,289
1016025,306
1016026,292
1016027,186
1016028,428
1016029,239
1016030,237
1016031,210
1016032,195
1016033,183
1016035,311
1016036,259
1016037,184
1016039,424
1016040,237
1016042,251
1016043,114
1016044,112
1016045,32
1016046,70
1016047,185
1016052,236
1016053,210
1016055,1090
1016056,261
1016057,227
1016059,248
1016060,339
1016061,204
1016063,138
1016064,236
1016065,232
1016066,315
1016068,317
1016069,319
1016070,64
1016071,222
1016072,322
1016073,246
1016074,314
1016077,280
1016078,108
1016081,249
1016083,65
1016088,300
1016089,248
1016092,246
1016097,279
1016099,57
1016100,243
1016111,230
1016113,366
1016119,268
1016155,310
1016156,298
1016158,295
1016161,142
1016165,196
1016166,193
1016167,220
1016168,241
1016171,289
1016175,244
1016226,287
1016227,262
1016228,212
1016229,170
1016230,318
1016232,311
1016233,197
1016236,328
1016237,122
1016240,402
1016241,244
1016242,247
1016244,192
1016249,237
1016250,191
1016251,320
1016255,282
1016256,1846
1016259,72
1016261,146
1016350,224
1016351,257
1016353,313
1016354,257
1016357,323
1016358,144
1016360,217
1016363,360
1016366,408
1016368,489
1016369,275
1016370,257
1016371,293
1016372,269
1016374,205
1016376,284
1016377,241
1016378,340
1016379,328
1016382,212
1016383,257
1016385,389
1016387,182
1016389,399
1016391,143
1016392,86
1016393,285
1016394,217
1016395,182
1016396,219
1016397,210
1016398,196
1016399,78
1016400,84
1016401,223
1016402,498
1016404,186
1016405,287
1016406,212
1016407,226
1016408,294
1016409,518
1016410,247
1016412,405
1016415,157
1016416,281
1016419,249
1016420,380
1016422,327
1016424,170
1016425,129
1016426,138
1016427,433
1016428,336
1016429,181
1016431,195
1016432,122
1016433,283
1016434,225
1016435,190
1016436,402
1016438,608
1016439,256
1016440,320
1016442,356
1016459,346
1016462,193
1016464,190
1016466,380
1016467,339
1016469,290
1016471,216
1016473,266
1016474,282
1016476,251
1016478,252
1016479,190
1016483,184
1016488,53
1016492,57
1016494,278
1016495,81
1016496,413
1016497,260
1016498,281
1016500,312
1016501,254
1016503,194
1016504,320
1016506,240
1016508,264
1016509,191
1016510,56
1016511,275
1016513,317
1016514,198
1016515,190
1016516,402
1016517,212
1016523,241
1016530,267
1016532,262
1016537,234
1016540,160
1016545,237
1016550,293
1016552,335
1016564,82
1016567,300
1016568,606
1016570,204
1016571,317
1016573,360
1016576,266
1016579,296
1016582,250
1016583,325
1016584,276
1016585,186
1016586,204
1016587,123
1016590,899
1016591,180
1016601,289
1016607,225
1016608,215
1016614,156
1016615,487
1016616,120
1016617,362
1016618,397
1016619,239
1016620,222
1016621,193
1016622,493
1016624,488
1016625,298
1016626,205
1016627,379
1016628,202
1016629,1718
1016630,140
1016631,219
1016632,178
1016633,253
1016634,191
1016635,293
1016636,383
1016638,206
1016639,266
1016640,219
1016642,229
1016643,265
1016645,268
1016646,194
1016647,231
1016649,808
1016650,266
1016651,264
1016652,83
1016653,222
1016654,149
1016655,276
1016656,366
1016658,449
1016659,557
1016660,581
1016662,152
1016663,183
1016664,349
1016665,295
1016666,168
1016667,542
1016668,417
1016669,393
1016670,387
1016671,100
1016672,211
1016673,193
1016674,200
1016675,279
1016676,221
1016677,545
1016678,208
1016679,266
1016680,584
1016681,261
1016682,369
1016685,605
1016687,178
1016688,249
1016689,620
1016692,729
1016693,757
1016694,394
1016695,775
1016696,274
1016697,415
1016701,550
1016702,416
1016708,252
1016716,179
1016723,1876
1016725,263
1016726,239
1016729,137
1016749,205
1016754,42
1016756,300
1016758,273
1016759,254
1016762,240
1016763,284
1016766,86
1016767,213
1016768,268
1016771,269
1016773,285
1016775,263
1016776,233
1016777,36
1016779,329
1016780,191
1016782,301
1016786,294
1016788,298
1016790,216
1016792,207
1016793,170
1016796,360
1016797,284
1016798,183
1016801,163
1016802,259
1016803,282
1016805,238
1016806,223
1016808,261
1016810,188
1016812,255
1016814,212
1016815,271
1016818,118
1016819,217
1016825,37
1016826,112
1016834,18
1016835,325
1016837,241
1016838,43
1016839,271
1016841,154
1016843,159
1016845,243
1016847,267
1016848,187
1016849,203
1016850,151
1016852,161
1016854,131
1016855,202
1016856,238
1016858,141
1016863,326
1016864,207
1016867,242
1016868,211
1016869,234
1016873,215
1016874,215
1016876,238
1016877,248
1016878,235
1016880,283
1016882,501
1016886,591
1016888,285
1016895,209
1016896,219
1016898,255
1016899,218
1016900,247
1016902,194
1016907,221
1016908,430
1016909,219
1016911,198
1016913,167
1016914,185
1016916,277
1016917,729
1016918,227
1016919,190
1016920,293
1016921,529
1016923,749
1016924,338
1016925,208
1016926,311
1016927,665
1016929,559
1016930,368
1016931,213
1016932,208
1016933,378
1016934,239
1016935,1012
1016936,657
1016937,460
1016938,175
1016939,445
1016940,172
1016941,325
1016943,657
1016944,417
1016945,342
1016946,409
1016947,240
1016948,184
1016949,622
1016950,198
1016951,254
1016952,162
1016953,1180
1016954,328
1016955,187
1016956,258
1016957,686
1016959,220
1016960,240
1016961,738
1016962,932
1016963,231
1016964,731
1016965,268
1016971,239
1016972,246
1016973,201
1016974,226
1016975,244
1016979,487
1016983,205
1016987,387
1016989,192
1016991,252
1016993,193
1016995,358
1016996,260
1016999,318
1017002,246
1017003,259
1017004,157
1017005,255
1017006,173
1017007,275
1017008,325
1017009,168
1017010,236
1017011,250
1017012,184
1017013,219
1017014,206
1017015,265
1017016,203
1017017,231
1017018,316
1017019,276
1017020,275
1017021,212
1017023,222
1017024,289
1017025,258
1017026,291
1017027,234
1017028,247
1017048,157
1017060,240
1017065,258
1017071,188
1017084,755
1017094,625
1017096,534
1017097,616
1017099,256
1017100,181
1017101,205
1017102,260
1017103,338
1017104,294
1017105,216
1017106,269
1017107,298
1017108,245
1017109,335
1017110,217
1017123,164
1017124,194
1017125,288
1017126,222
1017127,282
1017128,216
1017130,191
1017132,363
1017138,942
1017139,668
1017143,277
1017144,562
1017145,246
1017146,487
1017147,1103
1017148,200
1017149,814
1017150,212
1017153,505
1017156,517
1017157,400
1017158,687
1017159,478
1017160,256
1017161,337
1017162,382
1017163,458
1017164,972
1017165,261
1017166,251
1017167,369
1017169,581
1017170,322
1017171,697
1017172,760
1017173,662
1017174,241
1017175,419
1017178,498
1017179,574
1017180,353
1017181,323
1017182,313
1017183,267
1017184,215
1017185,557
1017187,297
1017188,549
1017189,380
1017190,453
1017191,229
1017192,495
1017193,260
1017194,212
1017195,275
1017196,233
1017197,223
1017198,214
1017199,248
1017200,213
1017201,283
1017202,270
1017203,170
1017204,210
1017205,335
1017206,186
1017207,211
1017210,344
1017212,114
1017213,44
1017222,724
1017224,210
1017225,132
1017231,88
1017232,257
1017235,215
1017236,327
1017237,157
1017238,248
1017239,258
1017240,232
1017241,241
1017242,197
1017243,253
1017244,247
1017245,264
1017246,235
1017248,264
1017249,237
1017250,239
1017251,56
1017253,198
1017254,415
1017258,411
1017261,104
1017262,608
1017263,396
1017264,401
1017266,643
1017267,235
1017269,657
1017270,532
1017271,433
1017273,345
1017274,379
1017275,363
1017276,339
1017277,620
1017278,441
1017279,629
1017281,38
1017282,617
1017283,484
1017284,600
1017285,315
1017286,210
1017288,543
1017289,372
1017290,335
1017291,618
1017292,186
1017293,154
1017295,735
1017296,231
1017297,1019
1017298,103
1017299,275
1017300,167
1017301,313
1017302,320
1017303,415
1017304,313
1017305,377
1017306,358
1017307,282
1017308,151
1017309,173
1017310,588
1017311,179
1017312,562
1017313,248
1017314,201
1017315,326
1017316,368
1017321,767
1017322,100
1017326,309
1017328,254
1017329,270
1017330,244
1017331,243
1017332,232
1017334,226
1017335,142
1017336,254
1017337,218
1017338,223
1017339,153
1017340,248
1017341,310
1017342,220
1017343,150
1017345,219
1017347,204
1017348,179
1017349,261
1017350,237
1017351,159
1017352,245
1017353,271
1017354,291
1017355,250
1017356,204
1017358,196
1017359,126
1017361,299
1017362,219
1017363,236
1017364,187
1017365,174
1017366,375
1017367,273
1017368,224
1017369,176
1017370,312
1017433,422
1017435,271
1017436,314
1017438,269
1017441,320
1017443,264
1017445,256
1017446,247
1017449,265
1017451,311
1017453,235
1017455,213
1017457,222
1017459,395
1017461,295
1017463,272
1017465,288
1017474,141
1017475,45
1017476,206
1017477,228
1017479,204
1017480,208
1017482,217
1017483,372
1017484,540
1017486,145
1017487,274
1017488,95
1017489,225
1017490,148
1017491,226
1017492,277
1017493,207
1017494,322
1017495,29
1017496,9
1017497,256
1017498,188
1017501,172
1017504,127
1017520,122
1017557,78
1017774,90
1017775,149
1017778,18
1017797,148
1017799,171
1017801,285
1017802,354
1017803,260
1017804,190
1017805,141
1017806,220
1017807,112
1017808,276
1017809,219
1017810,124
1017811,198
1017812,183
1017813,171
1017815,250
1017816,352
1017817,128
1017818,359
1017819,372
1017821,287
1017822,186
1017823,305
1017824,220
1017825,307
1017826,296
1017827,25
1017828,161
1017829,331
1017831,202
1017832,374
1017833,277
1017834,238
1017835,358
1017836,239
1017837,223
1017838,149
1017839,385
1017840,315
1017841,495
1017842,261
1017843,227
1017845,312
1017846,364
1017847,319
1017848,281
1017849,315
1017850,259
1017851,431
1017852,410
1017855,317
1017856,325
1017858,413
1017859,393
1018108,736
1018116,255
1018117,101
1018119,161
1018151,81
1018153,98
1018155,115
1018157,219
1018160,323
1018163,61
1018164,114
1018175,78
1018211,300
1018212,41
1018213,7
1018214,47
1018215,17
1018216,69
1018217,110
1018220,506
1018222,431
1018224,460
1018226,88
1018229,131
1018231,192
1018232,99
1018233,240
1018234,79
1018319,49
1018321,86
1018322,75
1018326,280
1018328,30
1018329,989
1018331,109
1018332,92
1018333,22
1018334,81
1018335,44
1018336,25
1018337,31
1018340,45
1018345,59
1018347,101
1018348,124
1018349,88
1018362,32
1018371,195
1018372,242
1018373,304
1018374,243
1018375,290
1018376,227
1018377,391
1018378,325
1018379,364
1018380,129
1018381,368
1018382,38
1018383,34
1018387,415
1018388,433
1018390,523
1018391,56
1018393,496
1018394,471
1018395,502
1018396,598
1018397,497
1018398,215
1018401,96
1018403,470
1018404,91
1018405,407
1018407,291
1018408,190
1018411,190
1018413,61
1018414,63
1018415,193
1018417,115
1018426,186
1018428,92
1018430,339
1018431,260
1018432,417
1018433,154
1018434,97
1018435,351
1018436,358
1018437,297
1018438,332
1018439,346
1018440,96
1018441,128
1018442,190
1018443,103
1018446,62
1018448,74
1018449,116
1018450,93
1018456,204
1018457,106
1018458,142
1018463,153
1018464,127
1018472,52
1018473,380
1018475,90
1018477,42
1018478,50
1018479,467
1018481,212
1018486,73
1018487,70
1018488,50
1018489,50
1018490,224
1018493,23
1018496,60
1018497,68
1018499,47
1018500,83
1018501,92
1018502,85
1018503,111
1018504,75
1018505,93
1018510,35
1018512,123
1018513,114
1018515,134
1018516,112
1018517,480
1018525,1430
1018527,117
1018528,181
1018530,22
1018531,366
1018539,331
1018543,188
1018548,133
1018549,40
1018550,161
1018551,96
1018555,37
1018556,34
1018557,141
1018558,30
1018559,38
1018561,36
1018562,37
1018563,12
1018564,191
1018566,301
1018567,256
1018568,153
1018569,293
1018570,372
1018571,167
1018572,177
1018574,413
1018575,451
1018576,360
1018577,220
1018578,184
1018579,332
1018580,113
1018581,430
1018582,195
1018583,383
1018584,368
1018585,382
1018586,340
1018587,485
1018588,245
1018589,595
1018590,287
1018592,62
1018593,241
1018594,230
1018595,371
1018596,443
1018597,211
1018599,463
1018600,381
1018602,504
1018603,154
1018604,162
1018606,197
1018608,252
1018610,189
1018611,350
1018612,279
1018614,425
1018615,116
1018616,310
1018617,421
1018618,318
1018619,383
1018620,280
1018621,410
1018623,298
1018624,205
1018626,165
1018627,212
1018628,359
1018629,119
1018631,182
1018632,161
1018633,222
1018634,112
1018636,228
1018637,61
1018638,36
1018639,374
1018641,201
1018642,253
1018644,237
1018652,39
1018655,93
1018656,175
1018657,98
1018662,283
1018663,37
1018693,76
1018724,228
1018788,173
1018789,258
1018790,291
1018791,35
1018793,100
1018807,80
1018808,191
1018809,151
1018812,285
1018813,257
1018815,112
1018816,58
1018817,194
1018818,302
1018819,41
1018821,358
1019233,71
1019237,65
1019241,137
1019245,63
1019248,67
1019250,50
1019254,197
1019536,85
1019677,27
1019689,40
1019693,56
1019694,65
1019695,148
1019696,131
1019698,225
1019699,1016
1019700,406
1019701,502
1019703,235
1019708,27
1019709,224
1019713,109
1019714,753
1019720,31
1019721,66
1019723,76
1019725,53
1019726,247
1019730,19
1019733,23
1019734,144
1019738,172
1019741,190
1019745,56
1019746,146
1019747,26
1019750,216
1019751,187
1019752,238
1019754,48
1019755,100
1019756,171
1019757,252
1019759,161
1019760,283
1019761,242
1019762,485
1019763,352
1019765,95
1019766,225
1019767,584
1019768,280
1019770,395
1019771,348
1019772,645
1019773,573
1019774,152
1019775,518
1019777,138
1019778,571
1019779,20
1019781,499
1019783,286
1019784,587
1019785,228
1019787,317
1019788,473
1019789,268
1019791,484
1019792,566
1019793,364
1019803,810
1019804,86
1019805,110
1019806,64
1019818,1367
1019819,338
1019820,354
1019827,31
1019829,80
1019830,148
1019831,169
1019832,111
1019833,419
1019834,249
1019835,303
1019836,99
1019837,379
1019839,263
1019840,192
1019842,329
1019844,171
1019847,413
1019848,329
1019849,523
1019850,252
1019852,393
1019853,82
1019854,479
1019855,319
1019857,292
1019859,361
1019864,119
1019865,169
1019867,162
1019868,116
1019880,376
1019881,396
1019883,612
1019885,332
1019897,441
1019898,606
1019899,468
1019900,415
1019901,107
1019902,354
1019903,191
1019904,746
1019905,352
1019906,160
1019909,995
1019911,103
1019912,426
1019914,367
1019915,568
1019916,328
1019917,532
1019918,548
1019919,184
1019920,325
1019921,257
1019922,124
1019923,320
1019924,285
1019925,231
1019926,260
1019927,196
1019928,448
1019929,316
1019930,179
1019934,473
1019935,177
1019936,135
1019937,2350
1019939,142
1019941,227
1019942,59
1019943,388
1019944,491
1019945,650
1019946,206
1019947,548
1019948,420
1019950,466
1019951,145
1019952,248
1019953,685
1019954,313
1019955,439
1019956,306
1019957,353
1019958,243
1019959,276
1019960,396
1019963,230
1019964,483
1019965,582
1019966,460
1019968,460
1019969,358
1019970,119
1019971,269
1019972,252
1019973,387
1019974,318
1019975,231
1019976,331
1019977,163
1019978,219
1019979,224
1019980,162
1019981,301
1019984,374
1019985,374
1019999,176
1020007,84
1020019,128
1020025,201
1020026,35
1020027,52
1020028,72
1020033,59
1020038,46
1020040,58
1020042,575
1020044,389
1020045,245
1020046,511
1020047,31
1020048,311
1020049,506
1020050,88
1020051,286
1020052,543
1020053,35
1020054,590
1020055,76
1020056,360
1020058,92
1020067,458
1020068,31
1020069,349
1020070,379
1020071,394
1020073,400
1020074,237
1020075,387
1020076,81
1020077,165
1020078,153
1020079,472
1020080,368
1020081,408
1020082,201
1020083,718
1020084,382
1020085,284
1020086,361
1020087,395
1020088,748
1020089,177
1020090,259
1020091,224
1020092,209
1020093,226
1020094,106
1020095,387
1020097,447
1020098,680
1020099,148
1020100,557
1020101,372
1020102,137
1020103,211
1020104,229
1020105,210
1020106,374
1020107,182
1020109,62
1020110,140
1020111,131
1020112,184
1020113,163
1020114,162
1020115,664
1020116,618
1020118,106
1020119,400
1020120,332
1020121,202
1020122,117
1020123,239
1020124,398
1020125,65
1020126,112
1020127,395
1020128,395
1020129,91
1020130,437
1020131,387
1020132,419
1020133,470
1020134,113
1020135,899
1020136,314
1020137,145
1020138,205
1020140,107
1020144,60
1020157,59
1020161,57
1020162,62
1020163,57
1020164,24
1020165,37
1020166,122
1020167,38
1020168,28
1020170,61
1020172,38
1020174,44
1020176,37
1020178,38
1020179,57
1020180,39
1020183,503
1020184,418
1020185,327
1020186,286
1020187,466
1020188,493
1020189,321
1020190,61
1020192,51
1020193,198
1020194,147
1020195,176
1020196,347
1020197,379
1020198,210
1020200,325
1020201,386
1020202,270
1020203,172
1020204,463
1020206,142
1020207,590
1020208,257
1020209,234
1020210,373
1020211,81
1020212,314
1020213,251
1020214,186
1020215,201
1020216,199
1020217,384
1020218,161
1020219,200
1020220,305
1020221,370
1020222,303
1020224,193
1020227,308
1020229,235
1020230,124
1020231,466
1020232,389
1020233,626
1020234,1242
1020235,571
1020236,382
1020237,544
1020238,196
1020239,140
1020240,130
1020241,79
1020242,254
1020243,135
1020244,361
1020245,87
1020247,481
1020248,347
1020251,476
1020253,75
1020254,2026
1020257,111
1020259,78
1020260,707
1020261,47
1020262,100
1020268,50
1020271,351
1020509,99
1020512,134
1020515,94
1020516,99
1020518,296
1020521,509
1020522,567
1020523,277
1020524,543
1020525,486
1020526,185
1020528,186
1020531,83
1020539,65
1020540,98
1020543,84
1020597,112
1020603,129
1020605,76
1020606,36
1020607,25
1020609,93
1020784,53
1020786,61
1020787,73
1020788,52
1020794,63
1020795,56
1020796,61
1020798,51
1020800,89
1020804,99
1020807,124
1020809,41
1020811,40
1020814,56
1020817,44
1020818,46
1020820,113
1020822,75
1020824,524
1020825,527
1020826,34
1020828,138
1020831,113
1020832,138
1020833,167
1020834,97
1020835,96
1020840,68
1020841,791
1020843,200
1020844,39
1020845,187
1020854,412
1020855,404
1020856,178
1020858,2011
1020860,100
1020861,244
1020863,61
1020870,268
1020872,265
1020876,162
1020879,2608
1020883,76
1020884,99
1020894,475
1020897,143
1020898,652
1020899,1349
1020902,113
1020909,70
1020914,24
1020916,67
1020917,122
1020920,202
1020922,555
1020923,252
1020924,241
1020925,91
1020926,333
1020928,673
1020931,499
1020932,188
1020933,162
1020934,102
1020939,76
1020947,119
1020948,98
1020949,399
1020951,89
1020952,2153
1020953,391
1020954,180
1020955,252
1020956,928
1020957,148
1020958,168
1020960,352
1020965,85
1020968,43
1020972,477
1020973,1976
1020975,64
1020976,80
1020977,427
1020978,790
1020979,93
1020980,73
1020981,1267
1020982,164
1020983,8
1020984,114
1020985,178
1020986,95
1020987,83
1020988,167
1020989,106
1020990,144
1020991,134
1020992,187
1020993,93
1020994,314
1020995,71
1020996,118
1020999,114
1021000,247
1021001,114
1021002,251
1021003,240
1021004,66
1021007,107
1021008,90
1021010,130
1021013,87
1021015,75
1021016,108
1021018,24
1021020,141
1021024,130
1021025,269
1021027,126
1021029,273
1021033,459
1021036,252
1021037,579
1021039,183
1021040,1001
1021045,292
1021051,53
1021061,91
1021064,29
1021067,97
1021074,168
1021080,64
1021098,51
1021101,206
1021102,191
1021105,498
1021106,468
1021107,251
1021108,291
1021109,455
1021110,135
1021111,189
1021112,234
1021113,227
1021114,228
1021115,428
1021116,125
1021117,162
1021118,210
1021119,155
1021120,440
1021121,258
1021122,266
1021123,113
1021124,84
1021125,366
1021126,492
1021127,168
1021128,230
1021129,462
1021130,107
1021132,108
1021133,97
1021134,83
1021135,150
1021136,393
1021137,223
1021138,93
1021139,97
1021140,106
1021141,120
1021142,104
1021144,380
1021145,365
1021149,292
1021150,453
1021151,307
1021152,498
1021154,49
1021155,163
1021156,210
1021158,194
1021159,238
1021160,123
1021161,524
1021162,165
1021163,271
1021165,81
1021171,681
1021172,687
1021174,277
1021175,761
1021176,112
1021177,226
1021178,625
1021179,960
1021180,641
1021183,49
1021184,27
1021185,203
1021187,191
1021189,67
1021190,239
1021196,821
1021197,183
1021200,438
1021203,367
1021205,879
1021206,105
1021207,512
1021208,714
1021210,1162
