id,length
56014,2803
83006,3102
62681,543
84982,2785
70738,1199
86348,2339
75191,2809
78659,209
32308,478
51635,2327
41637,1161
57239,3539
75464,485
38612,444
75009,143
73089,2358
83579,2780
80104,1466
69252,5115
75428,757
85752,2087
22149,2856
54995,2586
7198,2941
39741,1267
71300,456
44031,1694
55123,638
95917,2290
29658,3001
88252,4455
36092,1607
46094,780
32226,233
63399,3186
98489,2493
66056,1482
52449,928
76197,3085
62262,2508
97112,3326
32209,196
49250,1008
81798,2587
80783,1496
58736,5599
52984,2530
75809,5620
63672,4636
79763,2078
35826,5702
40684,3041
25925,1917
76837,3035
57132,1518
64467,442
74843,2786
77057,2375
42153,4654
39847,1240
4145,295
39311,1756
60793,3489
55148,672
67226,5593
42351,1283
50632,2277
30079,1232
5179,179
37455,1761
27213,7465
72867,3611
76277,14378
29928,147
67965,2302
71000,3427
68544,2326
9701,3753
76183,540
78616,379
38936,2141
95691,4001
51265,1163
81987,3485
72043,795
6600,486
52570,346
55007,661
51584,1494
2254,22136
83011,2197
86518,2152
9751,2022
85846,5257
50811,3485
7761,1715
96172,547
65658,1518
87675,3252
68316,2222
41476,1006
66550,2045
39443,306
75967,2921
73050,1845
82343,2131
88007,1544
85518,2208
4427,986
69122,1876
31840,5014
32721,2042
41877,323
53886,1710
69574,5832
59047,2191
63144,1324
86916,3793
82944,4312
73877,2294
32837,692
32355,232
4159,1359
27026,2764
59997,1430
75472,500
40916,1375
55420,2509
97501,5691
33218,2999
40395,1395
97408,1943
43970,1066
40141,1744
84260,473
32563,259
32805,719
35021,589
37617,1164
38861,399
44950,179
31860,6696
75188,4396
65611,1485
37321,1229
38415,2406
67844,2467
38982,988
74672,3336
71326,1601
51698,244
4320,990
51587,2086
43740,289
52187,409
64975,1901
5426,981
61533,448
67785,2263
71245,1636
36058,875
87130,2739
41757,1088
86866,3541
73979,3025
4295,2763
42097,1112
65866,5006
42703,2722
33208,2012
49392,1106
96169,429
57184,1747
26716,2913
62044,1491
81981,2323
86343,2567
60063,679
68404,2410
68358,2440
3145,6966
44644,1200
41448,1478
38512,480
30230,1264
35897,2570
42116,1570
86351,2778
98077,181
37864,1511
40701,1234
60632,2001
70953,3045
66481,1923
52424,940
54063,3323
56311,5014
95684,656
43184,5826
21855,453
31490,913
65782,4229
38180,3735
78079,4066
50195,2404
67337,2687
87992,2370
52434,2662
39491,4203
65549,1224
38505,455
62465,1113
66348,732
57644,1995
38346,889
84168,2165
74097,5003
33942,3755
56048,2182
31886,3241
64013,892
29242,3649
96164,1093
81544,6233
25572,5364
99369,1390
4189,2191
34173,883
34937,1306
2729,2379
42791,2308
65151,2240
60398,6492
65928,825
73404,1804
42741,1331
37674,540
10031,4669
71200,985
67200,3406
96376,1607
68255,2197
67574,2121
38065,3265
60957,1234
43526,2182
41259,1128
96325,1903
9811,2033
42866,8264
95720,885
86716,3125
83424,2025
88078,1051
32872,3629
67860,2345
52866,771
60590,1487
30021,1566
80024,971
74112,2641
5142,6015
40852,833
88001,436
71516,8406
54578,221
67127,2993
37020,802
38423,887
67071,2733
31240,137
43014,306
42044,6070
76113,3041
59833,5240
5449,252
80780,3622
7383,1824
76836,2707
35097,327
23557,783
25443,1454
59240,458
57085,3759
67397,142
50618,761
86164,2360
35446,9161
77947,1970
72731,17632
4469,2100
40291,1306
52387,590
46780,1612
85685,949
75275,3163
36645,485
87814,892
29898,511
35824,1617
99434,514
63619,3554
40690,1910
84601,1444
64529,683
83748,12270
68127,2315
57873,1081
33803,997
38860,2749
83543,736
61926,2176
32988,856
83652,1061
39219,5090
34919,1247
87078,2636
60198,1451
40930,273
87007,2612
65966,297
68392,2148
69450,1572
53038,718
40729,777
88264,525
45032,2382
3928,6968
74657,3734
87984,672
43643,555
69622,395
58850,7437
69141,7087
72568,6069
80527,1682
32513,6178
73654,435
62719,2721
78932,9959
75067,493
51769,392
34274,321
87428,3606
35508,2078
35434,1635
44586,2407
85219,3987
66843,543
50776,2410
79493,1707
41358,1693
77392,1648
79634,2166
76702,2255
74028,2158
37078,1386
48555,1675
86308,2298
66252,3272
41301,8734
76250,3310
71784,5331
40145,1400
36245,1730
64914,3140
33747,1384
87335,1097
31725,348
37339,671
76034,6357
3138,563
30270,10467
80563,3008
85964,3224
40185,796
71506,2015
62497,1016
85261,1012
37081,3797
79080,2057
86006,2771
98015,1540
76887,2313
55460,2780
83962,14812
60982,2421
47785,2214
78127,805
65831,3399
99101,6481
42525,2676
9483,3381
42142,4315
38619,322
23409,4439
98725,4524
62616,2042
40746,270
37007,1225
40581,9153
81975,2208
41245,1396
85919,2012
43627,299
65982,1189
72283,2624
41178,1303
88163,11046
22276,2094
51913,291
79977,3228
36940,7872
81209,2574
50832,745
88052,2340
4122,1638
59364,1983
42527,3916
71786,2098
73102,1918
50585,271
72872,931
41539,3644
65466,402
60354,938
68649,2662
42864,2062
60324,652
47454,1346
74093,2181
40953,2446
37086,10839
69556,1051
40590,482
42636,2958
40796,650
85707,2525
51364,631
85852,2695
87752,838
35799,608
84185,1481
44373,604
63138,785
75212,3345
33424,708
53519,2774
64526,452
74666,659
47423,681
24266,1703
52537,282
51390,2400
58927,1551
98039,1907
47735,935
76907,880
96287,1567
55067,2993
43521,1261
96016,1305
83137,913
45966,1751
62407,1307
42168,2387
66392,7655
43092,464
3255,1706
32046,268
26291,1189
72273,11142
41843,1821
32759,526
42378,3335
97365,6929
85676,2406
72392,2846
43676,265
4876,356
74060,2966
62088,1207
97290,1713
85926,2046
4127,292
88294,3062
96177,618
82984,2013
59211,2864
61047,1808
85669,2123
87227,2513
44614,2160
72032,4520
96146,1312
32260,415
47392,837
30372,1258
52381,709
35121,1472
36277,811
10082,1262
2099,619
7238,6624
43759,276
50669,1610
35369,664
44396,1116
83189,1329
53942,421
43500,1306
52392,921
60606,481
41205,481
68077,3398
60265,415
41025,1111
41983,2578
67608,3157
68467,3399
41826,1526
57232,3790
81929,5481
35864,1211
59320,5435
85818,2243
65654,687
59391,2369
41388,767
55248,1711
25461,1320
51067,1161
55479,1264
97877,1599
69682,1177
74100,3038
72168,1875
80055,1474
98307,7158
4713,1586
79704,1967
38120,551
53806,1525
32597,641
72351,1139
44244,1648
84330,1297
96801,4647
38409,853
74003,2254
72966,467
43805,2132
35947,2449
68489,2144
5024,1491
86801,2686
85861,2315
36056,1279
44376,875
43512,770
3193,1694
80515,1405
60678,3416
56990,7473
7099,420
40859,545
33939,6175
5643,708
70998,2524
79611,5258
83094,849
6861,2581
1653,2110
66627,2363
58920,2893
26215,2351
8849,312
68678,2483
80673,4191
77965,1163
69073,1471
2154,9259
37552,32
48803,1860
49575,2112
66141,2352
59495,3030
43659,252
25687,4226
52951,4813
41265,380
40816,2215
79178,623
68646,3844
32641,2129
84405,937
58154,2526
30226,1015
85495,1016
7671,6472
97763,5964
73371,4555
67909,2948
85650,3617
23755,1279
48264,3209
69668,2405
78030,704
98933,841
88061,3327
53554,2471
41170,1562
63005,2306
75295,1205
39850,2186
73928,4080
5095,614
87247,2146
84993,1446
8361,2026
31790,199
79683,3855
53062,513
55837,1922
19387,2686
96227,1495
2967,14509
70789,1314
60528,7469
78927,6228
67049,2668
39160,2065
78812,1958
71031,1446
53914,2021
56083,1860
74205,8184
30022,1918
32857,625
85932,2229
82976,2393
71141,1782
34920,1746
40960,1044
42917,208
63541,1676
67220,2718
32201,489
38575,319
64763,2516
35896,2531
69538,1762
82440,4916
32254,1028
79772,2939
64006,5584
52208,342
74346,2306
66277,858
23313,175
60921,3353
95825,1527
75284,2202
87503,1204
40175,1425
64757,919
79294,2520
75254,736
96368,2364
76249,2928
48086,4999
95928,2132
52405,452
40372,3002
74114,4347
34730,6663
39837,14830
33419,463
50873,3513
82983,1385
42905,473
6659,2619
8145,2834
65258,1130
75819,836
29820,15261
39804,1340
53757,14087
33979,943
40751,967
41952,1086
42402,2663
57474,3038
71315,1968
72975,767
7838,182
62756,2825
4968,2293
74361,1224
52431,2106
50294,624
34302,133
35591,4664
65230,3542
58989,1778
49074,1126
54324,4136
84990,1660
51102,867
7679,818
30975,3706
36176,1498
60375,1310
39758,1342
43081,757
99031,1306
32098,852
3393,6866
43625,273
58584,1761
41820,2983
98342,1653
78458,4176
69626,376
50822,2324
96167,1224
41271,2572
33120,1408
71123,1590
27758,4197
74943,944
84606,1262
87813,2328
51411,1095
81141,842
66714,5241
85534,1968
36326,452
51260,1604
98108,2294
85894,3976
83876,778
85651,2250
70742,1435
25930,6255
87313,3399
40586,4880
66489,3761
57574,22000
84313,2037
78906,1285
38067,2371
38980,1558
98287,5127
74387,2494
59960,1636
42118,2047
99297,784
68036,2791
44486,2506
40090,462
4091,6944
43651,313
35416,4700
38905,1358
52678,368
64925,820
96451,628
62800,2012
37132,1841
76467,5413
85620,2158
61793,19599
86765,4444
88298,743
49330,871
25926,1314
60720,884
40112,1322
51746,997
44034,1245
33179,2314
67911,2453
52112,3468
64474,1993
44299,1538
33166,1737
71005,1441
68357,2980
63494,361
50906,2299
32347,178
83296,2855
34307,231
72190,1710
67141,3373
98738,1673
51217,572
76851,2677
68514,2528
40057,1795
28922,642
76456,1986
60339,1597
74920,1844
98628,637
67326,2094
40105,1887
39679,529
60980,1798
78211,2044
63573,581
55274,3442
64598,3303
64383,473
37338,1208
35370,401
81328,1206
51234,296
42705,2890
97179,51988
57908,601
34972,474
52738,355
56389,2708
65891,2309
54179,3493
37031,941
37563,3283
85415,3070
3888,112
34874,1448
67648,2644
74719,2082
69480,8622
64468,2064
50510,2896
25403,880
54792,365
70887,3000
4111,12609
85475,3059
3144,3509
42486,2041
55825,2262
69263,3565
40990,2098
32398,6022
37241,3164
34343,4126
33422,4259
96475,2518
36189,882
56824,3473
31975,305
86217,2174
35707,1333
74547,2351
70557,707
32949,2708
33185,1446
41176,2644
67896,2040
37546,1606
43554,1159
82870,549
60224,7690
48605,1381
74833,3295
56898,981
23147,11953
51762,3420
43683,265
40129,4322
85801,2391
36166,1899
86288,2897
52687,717
35688,1229
56054,5413
62079,2502
75459,847
29107,2572
74530,2190
95895,3552
32652,4477
28706,16607
10543,3190
50741,4154
42403,5060
70731,1282
60068,858
43678,263
37635,1000
31803,883
60402,1962
95840,3174
39509,603
61534,2076
70885,1434
79688,2028
65642,1850
43724,273
82987,67
23208,93
66080,4355
74154,3959
4995,5533
32794,1658
87995,2569
41392,1396
46723,285
75053,1554
45076,1931
39700,2219
63659,1716
40027,768
81139,847
35119,32
34041,1023
42845,845
44007,964
43957,2274
73011,1876
98473,25145
56387,4771
66919,2268
39981,1786
73904,4751
96380,1378
65626,5438
85434,2977
76983,1016
64606,1561
51595,730
79778,1887
97759,3195
69903,1051
25253,1498
40694,1338
68656,2500
68518,1696
42567,831
33170,13112
68232,2205
51221,815
28843,8818
52401,847
74468,11178
67830,2622
80869,979
66548,2801
63438,1374
98943,9612
38105,7354
34975,315
31778,2019
97520,1181
69031,1419
43645,261
39875,1201
42041,975
73280,488
73487,1641
62679,478
75486,4352
88055,2573
41345,506
50983,461
32865,11439
51894,359
2854,5587
43734,269
79690,2692
50936,2125
41327,1287
88296,1961
33013,5104
25250,299
63907,3476
78719,2908
36275,1752
41428,1574
76540,304
23125,14861
66475,2207
74589,5404
99309,774
71201,4624
81808,3366
4693,3676
30027,4357
64858,778
2270,5481
34993,2152
62705,4265
42416,2594
32026,281
62838,2881
84277,1213
22903,1257
40251,1109
63393,714
51156,1103
34175,968
74839,2847
41616,1829
73449,2733
10215,2729
35184,1523
3115,4048
10713,2393
42115,2531
35041,1364
26912,4552
58512,779
31744,786
74352,4392
38937,1357
7045,6679
98729,2771
98100,2971
52917,2237
42529,2817
81215,4111
66618,3571
67263,2259
43761,252
60811,2942
34588,8581
58938,2126
76442,561
35749,564
99089,8830
22985,2407
50874,2775
34471,117
30315,2762
4942,8074
71454,276
48690,2381
34308,2432
56069,240
64852,1163
38942,2643
80626,2649
48857,8325
67764,2129
40722,1550
74078,2746
34553,2702
62547,669
67998,2683
79524,2471
43693,269
73052,867
38107,5135
54658,2555
42246,1537
32720,398
48834,579
97090,905
77030,370
98916,1171
39990,604
22811,5730
76883,2624
69037,821
37720,952
80925,5597
73020,575
66339,4319
5514,831
26758,1540
34879,5575
2232,9351
37937,576
42711,1084
32021,307
85597,2443
31767,326
38577,319
51508,1415
22517,5908
43176,791
86422,2413
4377,3894
39887,1432
71675,561
82594,1256
73120,5323
77859,1366
68890,721
34998,623
59985,1903
36602,1803
2813,2806
82053,3801
32333,233
71001,5157
4333,227
40758,821
50581,1955
48905,2020
60940,1186
33947,2491
54084,8839
26399,2854
35136,1192
4399,1030
42204,1080
42080,2579
90506,927
39697,1259
39884,1386
76190,2085
38404,1180
81949,2784
48638,611
9783,1257
41965,598
80669,2086
79944,2118
60371,2385
98530,2251
85439,3881
58709,8726
81870,2711
4086,11419
4305,8666
53862,9656
60109,1528
58016,17549
32469,2130
43698,280
80798,2708
36782,2314
87069,1514
81642,3291
34450,617
35039,1077
71085,3953
96433,780
35083,814
62227,3777
41745,838
46137,702
85993,2860
63093,421
64105,3894
67348,2267
23276,9502
42603,1862
4118,1962
75358,5376
26688,3801
52435,676
7790,9249
96118,231
86515,2738
84190,2686
65349,3247
45526,287
51505,2581
61083,1837
49741,925
61392,1948
50161,3635
75544,2503
62956,116
60243,2529
32072,2612
34877,1194
72201,4163
42255,2768
80921,582
23754,821
37243,2470
74211,3041
41359,1729
71483,516
51599,756
71063,904
65936,1158
97955,928
32874,1882
58852,8350
69393,2368
61892,2278
44882,1416
97480,557
79903,2079
72791,1085
85481,2003
31986,3131
62133,1193
63175,1617
66824,2408
65109,3389
35124,1157
29880,2129
35171,3328
52730,2316
46845,910
34786,1428
41344,800
30261,3728
87434,2067
39320,370
66825,5255
72606,1974
33752,562
35496,2434
40277,1370
63086,3825
53196,3794
78942,3219
79966,2513
62645,2171
58433,2129
80202,1871
83037,675
71778,2898
34232,13858
98073,770
96138,1622
84192,40932
59371,1330
43737,305
60204,607
42410,3777
78721,2306
38108,4574
66371,2057
33699,4766
39885,1316
80852,7448
74180,2543
98558,252
48826,783
51294,218
68460,2203
61456,2055
58735,946
73029,598
82699,1221
4326,1434
64678,727
5408,4839
50879,267
41733,3027
48996,1735
40094,844
42370,262
85543,1227
76781,10867
60802,1605
84583,6375
96990,976
38348,1184
52227,5609
54716,194
34818,939
68987,3118
88195,847
79554,626
18776,2194
59324,945
38876,2609
83373,1595
6866,813
59247,806
51979,2952
61997,2115
67111,2024
60792,203
74575,3795
32496,879
70737,3787
34031,1860
65081,2253
35609,1464
41655,556
56524,1667
67639,136
66347,2133
43669,256
82330,2362
66046,3188
29926,93
85580,3580
96089,1459
87188,2238
87329,4289
43182,995
9304,1793
54796,1084
39713,680
70707,917
56772,1617
42034,841
67416,4800
74072,313
57473,3284
45476,1030
60510,3224
44108,1313
81864,2478
6709,465
55444,3940
68315,2453
38095,1073
80516,1663
96013,1444
73912,2655
36377,394
50734,834
54030,688
22117,1916
96502,2629
11130,2367
61994,2265
40575,1974
87236,2574
32855,3534
34743,3866
81442,1803
80236,1510
78710,257
79161,641
35268,13416
43719,269
76042,681
50682,3752
49923,2185
73262,3806
45562,436
35486,3076
96885,2893
64806,2542
51093,151
87345,657
2312,522
40377,747
4176,1331
42275,1508
4943,1202
79998,2023
45376,475
50694,1442
37683,188
41294,1302
34928,1028
40327,441
51286,2384
52661,2203
29413,325
6839,807
41626,279
48275,907
33981,2665
39770,5613
56910,7195
57339,2760
76165,2558
45322,5862
37012,1683
41648,829
47651,1873
4889,2028
78128,1986
71586,1700
4948,1416
87888,1130
51295,328
78146,5140
56510,2889
55253,2853
7020,3351
61123,5091
62127,1021
36191,1206
76041,2957
60420,6689
41260,2713
4481,10475
81451,321
61764,649
64726,2225
56500,2704
97252,2787
96313,2061
80441,9525
8267,3124
36948,1341
67955,3583
48411,13075
96301,1308
34093,19174
83704,826
85748,1625
47945,1971
84725,644
41972,1794
36196,1603
66419,907
42821,265
54486,3270
42441,3181
39309,1031
67660,6935
96517,1214
24556,566
60744,699
54443,774
36278,640
26275,4466
36030,709
7169,4091
58795,1328
42049,793
29710,5455
35084,220
62601,295
67778,3758
34608,5465
22130,833
75101,3075
38902,611
48998,1844
68300,5617
37059,1434
4283,2485
73970,2309
26501,3806
98787,2469
87198,2907
86686,5005
41031,2318
84652,2878
58237,3467
96130,6204
34348,1096
65437,2063
86611,1920
37017,1222
31691,5000
48140,2793
52741,291
40252,746
41892,3213
40656,783
2330,3885
34913,2713
36017,4388
44069,716
38069,3283
4262,385
74378,2146
3938,3636
4030,1754
56917,2592
34089,1016
60997,3749
83225,1781
69678,4109
82790,947
11335,2499
61536,591
98945,2466
69160,231
67589,3208
58901,3174
86631,392
98095,1493
29621,4419
81194,1951
42412,2417
86904,2946
4301,5113
41870,473
38165,7964
21475,2280
40932,1470
72394,6501
40790,1599
51378,13735
47305,1357
32258,866
86478,619
44009,7031
36716,1880
38402,2964
38329,1098
66695,2503
61875,3991
48457,4084
80549,856
22035,174
23073,11975
67932,1961
51315,2026
80146,2863
40297,7405
62633,1252
58170,2266
82270,2744
34483,1906
53892,1173
63499,608
3804,3971
55469,2255
71107,288
35862,2288
31941,319
38908,825
49367,5117
22504,1181
87997,947
60774,728
42899,4915
72698,8140
56261,4456
54692,395
55572,2548
44258,2426
82488,1546
32287,564
71721,6854
10501,2177
62741,402
59532,1688
41827,5707
31578,2710
77897,3394
41060,1366
43024,3144
76115,2745
42279,922
55594,2342
74931,368
43065,748
62160,3284
61735,954
98520,4434
66224,777
79946,2749
78120,2377
54083,4014
4974,873
47498,811
7962,1250
66341,2405
37082,2890
67941,1891
72613,1615
38504,473
39463,1843
85049,1322
73064,2139
85497,4301
31992,879
61564,2854
66581,4619
38091,1379
40842,1556
82427,2604
52384,470
68128,652
82687,452
31544,36692
67890,2112
35001,502
78763,2519
60822,1212
76280,3340
96856,1157
43752,1769
34172,1836
51175,443
87416,2545
74910,830
58976,1037
42287,3882
80217,1986
39174,729
53946,1953
52396,813
41910,3773
38810,3128
37543,2197
3389,13030
74121,1274
37612,2175
71422,1464
27020,1723
42658,57
74076,3073
53871,1327
97890,1130
80446,1054
82063,3630
4408,14429
9756,5391
87765,503
77854,4884
40269,778
37943,1444
42702,1339
4312,1682
80668,151
50598,1390
66495,3135
33380,6430
79472,2471
82940,1129
55097,348
71025,994
63278,847
34203,5335
54210,5252
7209,237
72227,1228
36168,3061
22177,4817
6923,4382
98479,4978
83209,380
2245,218
38932,1711
37778,2998
53022,312
84152,980
72246,2509
76394,7804
42081,784
84949,5685
75137,2089
65874,721
85813,2839
42377,927
42792,2105
34625,2143
85812,2053
45327,2774
31057,1155
73980,6021
23290,1346
23794,1153
33178,901
44991,1155
60225,186
70727,2385
72631,2149
69610,1490
76205,1165
71312,2940
28748,7837
40310,357
87342,1033
74013,3895
81869,2577
36413,2742
49499,537
62730,2644
32732,1252
46162,2138
72880,1314
37090,1749
87859,115
74052,4973
32608,390
4504,3389
95978,2361
45298,1691
39308,1145
87034,1345
61480,953
96233,1306
75292,2930
66466,3531
35040,534
52385,1194
54056,541
75409,3137
69130,4953
53953,1751
7473,982
33860,3553
36992,2056
64049,2153
81908,2386
54765,3128
56900,5539
81529,1658
38365,1368
63154,6539
63274,3540
83018,4854
43082,838
84533,3935
61588,1531
44145,2022
53829,1114
44474,1632
51633,7668
67202,2303
21868,84
81376,1269
71711,7945
6855,2325
87784,1318
68668,3585
66869,3075
51287,1496
77102,2465
71186,1709
53490,1382
40632,642
40583,3542
74923,891
33290,2086
56961,2975
88126,1389
72967,282
32200,676
71340,799
42451,2541
43902,3054
59100,1521
72897,1295
38579,387
85814,2783
44143,1480
86881,2104
73316,356
72150,2620
34995,390
7212,146
85931,1741
86261,2380
54070,534
58129,3478
65961,1790
40024,911
85611,2357
36815,1878
66363,2854
42179,799
71068,5698
2003,2337
52134,1000
41096,2873
98089,1394
59902,8893
7562,1949
37233,8495
99459,1363
24837,2339
60645,3211
52829,817
98459,3262
51220,399
67839,3128
97758,2693
74724,1577
59745,2697
43072,991
37032,3040
52196,282
87494,1163
86120,1918
31857,891
33902,16153
72106,6739
59248,2379
68332,5046
87292,1283
72607,548
96276,1035
26349,8105
32769,1055
79019,3600
38907,2017
31939,133
49402,1005
41600,823
4893,1419
40379,569
36109,312
83581,1138
96053,1194
31761,275
82886,484
42221,1285
85957,2396
71086,3022
75970,2915
7231,171
68584,2099
35077,463
34607,2363
57024,2428
78961,1782
63593,3128
44130,337
50831,786
87315,1818
87139,2264
83865,4405
86123,2318
43053,2626
26832,26521
78772,3710
60961,3082
76591,239
26121,4529
40406,2233
87192,479
54931,1563
32014,272
74171,2116
67239,2458
38364,1069
53887,1270
44943,7744
63863,663
60663,2365
82336,2833
61464,3038
37201,1915
82311,2779
10503,3498
56356,2203
56813,263
29711,441
60286,12237
80564,636
86214,2524
97867,1970
81988,5702
42895,1733
83095,1603
78321,623
39237,1611
71341,5225
43779,1008
39202,863
52505,1635
39155,1757
70894,5938
60121,2186
87835,267
56511,719
99121,2297
4222,3361
3123,3355
72080,3715
54601,291
74168,2663
73946,2281
35836,5393
76727,957
86264,2718
66782,2653
34893,2539
64826,630
52417,806
2231,3283
84387,1368
63636,10490
51133,1109
31734,695
72877,2444
79022,5052
51273,1260
58011,263
87767,264
37928,673
41906,1315
37134,1102
42986,640
41226,3373
80625,708
35919,1460
29057,107
61303,1004
23168,1764
7211,472
98026,1988
34222,987
98122,320
48296,1279
28943,8019
4709,12880
33220,2742
63668,1296
42713,682
25674,7316
31733,554
40161,779
74161,687
64559,2033
55061,2092
42456,2544
41596,5242
66596,5745
49427,550
32240,2745
76953,801
78755,650
79098,2367
58086,1600
41124,2334
99209,5210
68492,2566
87103,1959
70839,1889
66340,2319
35756,964
40361,2562
74695,3133
74684,6093
49880,2201
7846,2082
82155,2431
73866,1164
97462,11867
67125,2221
37364,2108
85953,2558
70831,2116
48733,1242
54545,3170
75155,2162
66875,2594
79712,3186
87466,2012
68487,2829
63394,2849
3140,17237
4766,11840
36173,1245
75681,2783
38799,960
79306,2261
32400,3478
25576,7689
54752,2785
43778,1663
50484,2533
51363,151
86782,2485
53221,937
67619,2749
42197,7318
87294,226
87417,1875
56126,3544
98833,738
77845,610
73312,3376
37115,924
34781,2024
52603,2387
37565,179
86377,2070
43127,830
61633,5102
75458,419
7112,194
42304,535
33707,2907
69637,3112
87373,2746
35692,1654
38969,441
81140,3287
51317,1061
79303,2831
35208,683
50549,2832
59398,1105
38544,1310
25476,1556
40687,2028
36320,490
60500,2032
66735,2813
78791,3335
74358,2327
37236,2934
54474,2620
70975,2820
26176,8239
47363,1378
34208,2774
44004,2913
82057,2433
85332,2063
21710,2857
77943,1554
39409,2085
84839,1350
80585,1742
34334,485
79164,2561
50778,3027
11732,1120
62017,1462
54149,5257
40280,2410
34782,869
85538,2440
7492,3683
71140,1393
32946,151
71295,1350
37725,1239
95743,2745
79477,4650
47325,1558
60941,3211
37293,2834
39529,1161
41427,3347
61199,945
41505,221
77905,977
86083,2083
75912,3526
35711,5110
59724,7996
98036,2466
63828,1477
76454,4371
79758,2936
38072,5697
62590,385
60964,1368
29343,11682
83216,497
77765,2025
43986,7326
34552,4376
53045,5913
55529,2733
41742,1199
39163,2733
37590,3028
51625,3282
42822,1043
87815,439
35979,1821
78445,3531
5869,2011
50795,2085
71894,3091
27625,392
45425,1186
42362,2790
58980,657
96933,797
76779,2311
87880,2244
35420,760
37859,1627
97813,1176
51367,894
5419,1993
35455,1529
60683,1191
39273,980
67069,5790
78711,220
68338,2366
61719,11498
62237,312
62035,978
71282,5514
41319,441
65897,2506
72903,914
26568,2984
87183,3673
35087,976
97577,1873
98534,1360
32685,805
57993,2985
43887,2655
86080,2693
66201,1668
34839,887
7171,999
61336,482
2107,179
86857,2775
38374,7133
58314,2076
99119,2258
80554,1584
58794,1053
74336,2349
69457,991
69499,6187
88297,2011
62875,1558
39340,1582
79513,5162
96180,407
51261,8356
51271,586
85517,2004
45792,178
37549,1713
63495,2655
60613,1356
64065,680
60790,3279
73505,2476
2242,982
64596,1715
2187,546
25291,6717
42079,2680
87805,1299
40125,3870
36464,1751
4951,1753
60551,3626
78786,3240
67016,4978
85468,2055
98684,1324
38569,386
70995,1026
92154,4577
97284,236
38685,908
43035,816
83446,5100
31815,1343
19646,1554
85173,2342
86975,3505
34971,458
53174,42
61658,1661
31192,137
34635,892
40649,4048
52452,4631
36717,2381
86796,2620
52633,1874
7983,496
81018,5305
7178,1602
34296,147
81910,3360
67196,3095
64537,2824
72371,2267
96274,400
38788,3709
82703,5034
73058,3274
3225,11109
74037,2670
31758,154
97293,908
37707,1083
44326,597
43048,490
76998,2347
40238,1001
40591,846
33437,1079
48920,2455
56260,5381
32283,294
51889,608
57126,1912
37131,3703
74787,2105
42632,808
81142,3587
52353,3923
71474,2817
67816,2353
33721,822
74671,4920
35795,3092
33171,464
69419,4218
34902,2357
58310,1507
74978,1995
77913,533
64214,1676
21942,10020
86370,2896
61145,2734
68009,6928
41547,1481
60421,1680
87442,2606
67308,2603
7691,3405
61179,5213
82197,2190
42273,1907
31854,1633
72513,4627
67044,2764
31915,1691
86242,2400
39493,1358
87439,937
35011,1009
60749,1344
43907,1812
84607,1760
88295,2711
85999,2149
7041,543
11615,1715
36095,768
36580,3466
86393,2166
73162,4003
42510,2259
33032,4182
31775,651
72650,4938
67577,2157
55971,2239
31911,891
8571,68
76140,14059
83919,2840
87176,2452
52638,1999
67385,2287
65031,3849
31994,798
40001,308
71659,953
10174,2057
39223,1712
44117,2317
99515,213
30114,4124
83974,2448
48659,2651
65876,2531
44430,373
87049,2334
74590,3225
34940,900
42733,386
78848,2269
63290,686
31804,978
75916,2262
98338,13253
83447,6844
31902,1607
31516,2879
72919,1158
45084,4352
23113,4261
83396,8128
98985,319
7662,6667
37672,4023
66640,2997
7740,3574
55634,2956
86096,2169
41935,971
68054,2429
42149,1684
58986,2153
42252,568
4430,5769
4314,668
41394,2231
41391,1219
7013,532
81057,4342
64876,681
35708,1576
26272,4727
82985,1345
63705,1712
82061,2706
57860,4336
4077,663
70978,2263
63087,1545
97389,3503
4901,2560
4088,3391
44568,1100
67000,2903
69489,694
43637,269
63742,1497
31842,116
44168,488
42346,558
40658,5654
50721,2467
40233,1035
40573,333
66967,2817
72583,229
97989,2264
95911,1383
87449,1341
74834,2940
33224,5355
74045,2180
31498,3863
87105,2288
35362,2475
72125,704
64389,994
43903,1216
82449,1177
66045,1179
82787,8584
47303,1079
32969,1481
76666,1466
41052,838
76891,2325
39699,1439
52346,716
65345,2129
42077,172
81166,419
88105,4676
35026,141
53987,2539
85653,2838
99454,3471
37005,1241
31368,136
74841,3631
96415,572
72419,2170
41040,737
62528,1291
31755,226
68187,3699
72065,1934
75450,563
41915,320
74548,6970
41959,947
71046,1963
84765,571
87716,2268
86997,2605
61270,351
6658,345
74794,1277
48295,1576
80953,128
76868,2788
38289,5407
7246,237
36239,1099
32758,3939
66136,1137
66417,1432
73177,2226
2168,2447
5010,364
52432,1791
32471,2383
30501,2405
82739,9646
42700,1098
69514,538
37473,573
52390,748
51963,2892
61918,1074
30012,6228
33978,793
41867,1650
87230,2082
98006,942
72839,6540
42553,3272
51307,323
80691,2313
40783,625
43005,393
42214,2213
70827,1462
7341,323
37008,1741
61146,842
52531,1049
59104,6937
42901,256
76025,3623
71144,823
68398,2107
87245,2871
61879,1376
5188,2833
26748,1376
61526,10752
79283,5683
54352,1680
63180,597
45976,2109
50241,951
83074,7966
41412,1512
49712,4046
35173,1916
98481,953
42167,1538
59479,7245
55198,2438
30177,5792
74944,3099
31186,2708
29676,3920
77835,734
5457,14149
37136,2134
71776,6263
82421,1597
26774,973
85633,2389
